price,year,make,model,location,dealerName,isDealer,scrapeLocation,scrapeZip,mileage,highPriced,lowMileage,isLuxury,isRecent
20995,2023,Hyundai,SANTA FE SEL,"Orlando, FL (5 mi.)",Holler Honda,1,"Orlando, FL",32801,56103,0,0,0,1
33988,2023,Hyundai,PALISADE SEL,"Orlando, FL (4 mi.)",Greenway Hyundai Orlando,1,"Orlando, FL",32801,25094,1,1,0,1
19295,2019,Toyota,Camry XLE,"Sanford, FL (18 mi.)",Seminole Toyota,1,"Orlando, FL",32801,54157,0,0,0,0
18994,2023,Nissan,Rogue SV,"Orlando, FL (6 mi.)",Audi South Orlando,1,"Orlando, FL",32801,58514,0,0,0,1
26998,2023,Audi,Q5 45 S line Premium,"Orlando, FL (6 mi.)",Audi South Orlando,1,"Orlando, FL",32801,41405,0,1,1,1
18389,2022,Dodge,Charger SXT,"Sanford, FL (18 mi.)",AutoNation Honda Sanford,1,"Orlando, FL",32801,62494,0,0,0,1
26288,2024,Mazda,Mazda3 2.5 Turbo AWD,"Orlando, FL (10 mi.)",Sport Mazda South,1,"Orlando, FL",32801,23739,0,1,0,1
30595,2022,Kia,Telluride EX,"Orlando, FL (7 mi.)",Greenway Kia East,1,"Orlando, FL",32801,84925,1,0,0,1
32998,2023,Toyota,Tacoma SR5,"Sanford, FL (18 mi.)",AutoNation Acura North Orlando,1,"Orlando, FL",32801,25919,1,1,0,1
56500,2025,Audi,Q7 45 Premium Plus,"Sanford, FL (19 mi.)",Audi North Orlando,1,"Orlando, FL",32801,6371,1,1,1,1
22775,2024,Nissan,Rogue S,"Orlando, FL (7 mi.)",Greenway Kia East,1,"Orlando, FL",32801,24993,0,1,0,1
48999,2023,Lexus,RX 350 Premium Plus,"Clermont, FL (18 mi.)",Hyundai of Central Florida,1,"Orlando, FL",32801,26748,1,1,1,1
28595,2024,Ford,Mustang EcoBoost,"Orlando, FL (4 mi.)",Classic Honda,1,"Orlando, FL",32801,15461,0,1,0,1
44300,2024,Ford,Mustang GT Premium,"Orlando, FL (8 mi.)","Greenway Dodge, Chrysler, Jeep, RAM",1,"Orlando, FL",32801,12931,1,1,0,1
11562,2015,Nissan,Rogue SL,"Orlando, FL (3 mi.)",Greenway Kia West,1,"Orlando, FL",32801,82529,0,0,0,0
38213,2022,GMC,Sierra 1500 SLT,"Orlando, FL (8 mi.)","Greenway Dodge, Chrysler, Jeep, RAM",1,"Orlando, FL",32801,97065,1,0,0,1
27395,2022,Toyota,Tacoma SR,"Winter Park, FL (6 mi.)",AutoNation Toyota Winter Park,1,"Orlando, FL",32801,45345,0,1,0,1
29855,2022,Hyundai,PALISADE SEL,"Sanford, FL (18 mi.)",Headquarter Hyundai,1,"Orlando, FL",32801,44499,0,1,0,1
40994,2022,Ford,F-150 Lariat,"Clermont, FL (24 mi.)",Ford of Clermont,1,"Orlando, FL",32801,35090,1,1,0,1
22752,2023,Buick,Envision Preferred FWD,"Saint Cloud, FL (22 mi.)",Starling Chevrolet GMC,1,"Orlando, FL",32801,43500,0,1,0,1
23921,2021,Kia,Sorento SX,"Sanford, FL (18 mi.)",Headquarter Hyundai,1,"Orlando, FL",32801,80440,0,0,0,1
34971,2022,Toyota,Tacoma SR,"Sanford, FL (18 mi.)",Seminole Chevrolet,1,"Orlando, FL",32801,70073,1,0,0,1
46495,2024,Lexus,RX 350 Base,"Orlando, FL (5 mi.)",Holler Honda,1,"Orlando, FL",32801,30968,1,1,1,1
26832,2021,Hyundai,PALISADE Limited,"Orlando, FL (12 mi.)",Universal Hyundai,1,"Orlando, FL",32801,63743,0,0,0,1
34999,2015,Mercedes-Benz,S-Class S 550 4MATIC,"Orlando, FL (6 mi.)",Mercedes-Benz of South Orlando,1,"Orlando, FL",32801,71343,1,0,1,0
34829,2024,Hyundai,SANTA FE Limited,"Sanford, FL (18 mi.)",Headquarter Hyundai,1,"Orlando, FL",32801,15304,1,1,0,1
46920,2023,Maserati,Ghibli GT,"Kennesaw, GA (19 mi.)",ALM Kennesaw,1,"Atlanta, GA",30309,2010,1,1,1,1
52996,2025,BMW,X3 30 xDrive,"Alpharetta, GA (20 mi.)",United BMW,1,"Atlanta, GA",30309,3687,1,1,1,1
22192,2021,Chrysler,Pacifica Touring,"Conyers, GA (26 mi.)",Courtesy Ford of Conyers,1,"Atlanta, GA",30309,63640,0,0,0,1
38799,2023,Volvo,XC90 B6 Plus 6-Seater,"Smyrna, GA (8 mi.)",Nalley Lexus Galleria,1,"Atlanta, GA",30309,49594,1,1,0,1
39895,2023,Volvo,XC90 B6 Core,"Chamblee, GA (9 mi.)",Dyer & Dyer Volvo Cars,1,"Atlanta, GA",30309,22529,1,1,0,1
42944,2024,BMW,X3 xDrive30i,"Duluth, GA (19 mi.)",BMW of Gwinnett Place,1,"Atlanta, GA",30309,13919,1,1,1,1
32333,2023,Subaru,Outback Limited,"Kennesaw, GA (18 mi.)",Subaru Of Kennesaw,1,"Atlanta, GA",30309,13155,1,1,0,1
70995,2024,Ford,F-150 Raptor,"Buford, GA (30 mi.)",Mall of Georgia Ford,1,"Atlanta, GA",30309,33452,1,1,0,1
45989,2025,Acura,RDX Base,"Roswell, GA (18 mi.)",Jackson Acura,1,"Atlanta, GA",30309,2188,1,1,1,1
60726,2024,Chevrolet,Silverado 1500 High Country,"Duluth, GA (19 mi.)",Rick Hendrick Chevrolet of Duluth,1,"Atlanta, GA",30309,20065,1,1,0,1
51479,2023,Lexus,RX 350 Premium Plus,"Smyrna, GA (8 mi.)",Nalley Lexus Galleria,1,"Atlanta, GA",30309,27598,1,1,1,1
68995,2025,BMW,X5 xDrive40i,"Alpharetta, GA (20 mi.)",United BMW,1,"Atlanta, GA",30309,10978,1,1,1,1
48991,2023,Dodge,Charger Scat Pack,"Roswell, GA (19 mi.)",Palmer Dodge Chrysler Jeep RAM,1,"Atlanta, GA",30309,17967,1,1,0,1
21990,2018,Tesla,Model 3 Long Range,"Hiram, GA (23 mi.)",Carl Black Hiram,1,"Atlanta, GA",30309,34421,0,1,0,0
37920,2023,Dodge,Charger R/T,"Duluth, GA (19 mi.)",ALM Gwinnett,1,"Atlanta, GA",30309,18661,1,1,0,1
24486,2023,Nissan,Rogue SV,"Marietta, GA (12 mi.)",Marietta Toyota,1,"Atlanta, GA",30309,21252,0,1,0,1
31000,2025,Toyota,Camry SE,"Lithonia, GA (18 mi.)",Nalley Toyota Stonecrest,1,"Atlanta, GA",30309,6187,1,1,0,1
37500,2022,Volvo,XC90 T6 Momentum,"Marietta, GA (12 mi.)",Volvo Cars of Marietta,1,"Atlanta, GA",30309,27348,1,1,0,1
25000,2024,Toyota,Camry LE,"Cumming, GA (30 mi.)",Beaver Toyota Cumming,1,"Atlanta, GA",30309,49294,0,1,0,1
17797,2017,Subaru,Forester 2.5i Touring,"Duluth, GA (19 mi.)",EchoPark Automotive Atlanta (Duluth),1,"Atlanta, GA",30309,78176,0,0,0,0
124581,2024,Chevrolet,Corvette Z06,"Duluth, GA (20 mi.)",Rick Hendrick Buick GMC,1,"Atlanta, GA",30309,2519,1,1,0,1
43500,2024,Acura,RDX Advance Package,"McDonough, GA (28 mi.)",Jim Ellis Toyota of McDonough,1,"Atlanta, GA",30309,21005,1,1,1,1
29949,2022,Audi,Q5 45 S line Premium Plus,"Marietta, GA (12 mi.)",Audi Marietta,1,"Atlanta, GA",30309,41240,0,1,1,1
29620,2024,Jeep,Grand Cherokee Limited X,"Union City, GA (18 mi.)",ALM Kia South,1,"Atlanta, GA",30309,45454,0,1,0,1
27968,2022,Volvo,XC60 B5 Momentum,"Marietta, GA (12 mi.)",Volvo Cars of Marietta,1,"Atlanta, GA",30309,34924,0,1,0,1
33994,2025,Toyota,Camry XSE,"Lithia Springs, GA (13 mi.)",AutoNation Toyota Thornton Road,1,"Atlanta, GA",30309,9850,1,1,0,1
69585,2023,Ford,F-150 Raptor,"Atlanta, GA (8 mi.)",Global Imports BMW,1,"Atlanta, GA",30309,19068,1,1,0,1
32785,2025,Toyota,Camry SE,"Kennesaw, GA (19 mi.)",Cobb County Toyota,1,"Atlanta, GA",30309,14980,1,1,0,1
29897,2021,Jeep,Wrangler Willys,"Duluth, GA (19 mi.)",EchoPark Automotive Atlanta (Duluth),1,"Atlanta, GA",30309,28741,0,1,0,1
44990,2022,Lexus,RX 350 Base,"Duluth, GA (19 mi.)",Hennessy Lexus Gwinnett,1,"Atlanta, GA",30309,24267,1,1,1,1
29999,2023,Jeep,Grand Cherokee Laredo,"Dallas, GA (24 mi.)",Paulding Chrysler Dodge Jeep Ram,1,"Atlanta, GA",30309,12278,1,1,0,1
27990,2022,Volkswagen,Tiguan 2.0T SE R-Line Black 4MOTION,"Hiram, GA (23 mi.)",Carl Black Hiram,1,"Atlanta, GA",30309,35772,0,1,0,1
21220,2023,Toyota,Camry LE,"Duluth, GA (19 mi.)",ALM Gwinnett,1,"Atlanta, GA",30309,62716,0,0,0,1
36250,2024,Audi,Q5 45 S line Premium Plus,"Atlanta, GA (10 mi.)",Audi Atlanta,1,"Atlanta, GA",30309,24472,1,1,1,1
46991,2024,Jeep,Wrangler Sahara,"Roswell, GA (19 mi.)",Palmer Dodge Chrysler Jeep RAM,1,"Atlanta, GA",30309,30995,1,1,0,1
19620,2023,Dodge,Charger SXT,"Marietta, GA (12 mi.)",ALM Marietta,1,"Atlanta, GA",30309,58177,0,0,0,1
40000,2022,Toyota,Tacoma Limited,"Cumming, GA (30 mi.)",Beaver Toyota Cumming,1,"Atlanta, GA",30309,33141,1,1,0,1
24991,2022,Mazda,CX-5 2.5 S Premium,"Roswell, GA (18 mi.)",Ocean Mazda Roswell,1,"Atlanta, GA",30309,24378,0,1,0,1
44470,2024,Ford,F-150 XLT,"Buford, GA (30 mi.)",ALM Mall of GA,1,"Atlanta, GA",30309,19360,1,1,0,1
33700,2025,Subaru,Outback Onyx Edition,"Duluth, GA (20 mi.)",Subaru of Gwinnett,1,"Atlanta, GA",30309,6062,1,1,0,1
39470,2020,Chevrolet,Silverado 1500 LT Trail Boss,"Duluth, GA (19 mi.)",ALM Gwinnett,1,"Atlanta, GA",30309,49310,1,1,0,1
49920,2019,Ford,F-150 Raptor,"Duluth, GA (19 mi.)",ALM Gwinnett,1,"Atlanta, GA",30309,47959,1,1,0,0
59469,2025,BMW,X3 30 xDrive,"Atlanta, GA (8 mi.)",Global Imports BMW,1,"Atlanta, GA",30309,1003,1,1,1,1
32990,2023,Kia,Telluride EX X-Line,"Lawrenceville, GA (25 mi.)",Nash Chevrolet,1,"Atlanta, GA",30309,53785,1,0,0,1
39449,2023,Audi,Q7 45 Premium Plus,"Marietta, GA (12 mi.)",Audi Marietta,1,"Atlanta, GA",30309,25605,1,1,1,1
35990,2023,Toyota,Tacoma SR5,"Hiram, GA (23 mi.)",Carl Black Hiram,1,"Atlanta, GA",30309,28145,1,1,0,1
58097,2023,BMW,X5 M50i,"Atlanta, GA (8 mi.)",Global Imports BMW,1,"Atlanta, GA",30309,45307,1,1,1,1
34895,2022,Toyota,Tacoma SR5,"Dallas, GA (24 mi.)",Hardy Superstore,1,"Atlanta, GA",30309,26806,1,1,0,1
32420,2024,Hyundai,PALISADE SEL,"Duluth, GA (19 mi.)",ALM Gwinnett,1,"Atlanta, GA",30309,38608,1,1,0,1
34792,2023,INFINITI,QX60 Pure,"Marietta, GA (10 mi.)",Nalley INFINITI Marietta,1,"Atlanta, GA",30309,32644,1,1,0,1
47850,2023,Chevrolet,Silverado 1500 RST,"Dallas, GA (24 mi.)",Hardy Superstore,1,"Atlanta, GA",30309,29860,1,1,0,1
34000,2021,RAM,1500 Laramie,"Lawrenceville, GA (25 mi.)",Hayes Chrysler Dodge Jeep RAM-Lawrenceville,1,"Atlanta, GA",30309,54090,1,0,0,1
30997,2019,BMW,X5 xDrive40i,"Duluth, GA (19 mi.)",EchoPark Automotive Atlanta (Duluth),1,"Atlanta, GA",30309,49579,1,1,1,0
24594,2021,Jeep,Grand Cherokee Laredo X,"Woodstock, GA (22 mi.)",Chrysler Dodge Jeep Ram of Woodstock,1,"Atlanta, GA",30309,33230,0,1,0,1
32991,2025,Toyota,Tacoma SR,"Roswell, GA (19 mi.)",Palmer Dodge Chrysler Jeep RAM,1,"Atlanta, GA",30309,1215,1,1,0,1
44495,2024,Ford,Mustang GT Premium,"Buford, GA (30 mi.)",Mall of Georgia Ford,1,"Atlanta, GA",30309,26003,1,1,0,1
76991,2022,RAM,1500 TRX,"Roswell, GA (19 mi.)",Palmer Dodge Chrysler Jeep RAM,1,"Atlanta, GA",30309,32040,1,1,0,1
43376,2025,RAM,1500 Big Horn,"Marietta, GA (12 mi.)",Ed Voyles Chrysler Dodge Jeep RAM,1,"Atlanta, GA",30309,14903,1,1,0,1
14420,2023,Mitsubishi,Outlander SE 2.5 2WD,"Union City, GA (18 mi.)",ALM Kia South,1,"Atlanta, GA",30309,140838,0,0,0,1
30960,2020,Volvo,XC90 T6 R-Design,"Alpharetta, GA (20 mi.)",United BMW,1,"Atlanta, GA",30309,51170,1,0,0,1
20960,2019,Audi,Q7 55 Prestige,"Alpharetta, GA (20 mi.)",United BMW,1,"Atlanta, GA",30309,82685,0,0,1,0
43500,2024,Toyota,Tacoma TRD Sport,"McDonough, GA (28 mi.)",Jim Ellis Toyota of McDonough,1,"Atlanta, GA",30309,1338,1,1,0,1
22998,2016,Ford,F-150 XLT,"Duluth, GA (20 mi.)",Gwinnett Place Ford,1,"Atlanta, GA",30309,94191,0,0,0,0
24950,2025,Honda,Civic Sport,"Chamblee, GA (9 mi.)",Curry Honda,1,"Atlanta, GA",30309,19290,0,1,0,1
25714,2023,Nissan,Altima 2.5 SL,"Holly Springs, GA (28 mi.)",Cherokee County Nissan,1,"Atlanta, GA",30309,3902,0,1,0,1
130576,2024,Chevrolet,Corvette Z06,"Atlanta, GA (10 mi.)",Jim Ellis Chevrolet of Atlanta,1,"Atlanta, GA",30309,4520,1,1,0,1
36550,2023,RAM,1500 Big Horn,"Dallas, GA (24 mi.)",Hardy Superstore,1,"Atlanta, GA",30309,53272,1,0,0,1
39470,2022,Acura,MDX Advance,"Marietta, GA (12 mi.)",ALM Marietta,1,"Atlanta, GA",30309,49797,1,1,1,1
24420,2023,Hyundai,SANTA FE Limited,"Duluth, GA (19 mi.)",ALM Gwinnett,1,"Atlanta, GA",30309,59818,0,0,0,1
26998,2025,Nissan,Rogue S,"Morrow, GA (17 mi.)",Nissan of South Morrow,1,"Atlanta, GA",30309,2254,0,1,0,1
30991,2023,RAM,1500 Laramie,"Dallas, GA (24 mi.)",Paulding Chrysler Dodge Jeep Ram,1,"Atlanta, GA",30309,124709,1,0,0,1
10449,2013,Acura,RDX Technology,"Marietta, GA (12 mi.)",Audi Marietta,1,"Atlanta, GA",30309,137428,0,0,1,0
28988,2024,Honda,Accord EX 1.5T,"Marietta, GA (18 mi.)",Ed Voyles Honda,1,"Atlanta, GA",30309,4575,0,1,0,1
20998,2022,Alfa,Romeo Giulia Base,"Lawrenceville, GA (25 mi.)",Hayes Chrysler Dodge Jeep RAM-Lawrenceville,1,"Atlanta, GA",30309,38249,0,1,0,1
41970,2024,Acura,RDX A-Spec,"Duluth, GA (19 mi.)",ALM Gwinnett,1,"Atlanta, GA",30309,11681,1,1,1,1
19995,2018,Subaru,Forester 2.5i Limited,"Alpharetta, GA (20 mi.)",United BMW,1,"Atlanta, GA",30309,47838,0,1,0,0
49995,2025,Audi,Q7 45 Premium Plus,"Atlanta, GA (10 mi.)",Audi Atlanta,1,"Atlanta, GA",30309,18258,1,1,1,1
29850,2019,Ford,F-150 XLT,"Dallas, GA (24 mi.)",Hardy Superstore,1,"Atlanta, GA",30309,85178,0,0,0,0
18997,2023,Dodge,Charger SXT,"Duluth, GA (19 mi.)",EchoPark Automotive Atlanta (Duluth),1,"Atlanta, GA",30309,49352,0,1,0,1
86682,2024,Porsche,Cayenne 3.0L V6,"Roswell, GA (18 mi.)",Hennessy Porsche,1,"Atlanta, GA",30309,4916,1,1,1,1
43420,2022,Land,Rover Range Rover P525 HSE Westminster,"Buford, GA (30 mi.)",ALM Mall of GA,1,"Atlanta, GA",30309,79693,1,0,0,1
31420,2024,Jeep,Grand Cherokee Limited,"Buford, GA (30 mi.)",ALM Mall of GA,1,"Atlanta, GA",30309,31149,1,1,0,1
33497,2024,Volkswagen,Atlas 2.0T SE w/Technology,"Union City, GA (18 mi.)",Heritage Volkswagen,1,"Atlanta, GA",30309,30730,1,1,0,1
35470,2022,Ford,F-150 XLT,"Kennesaw, GA (19 mi.)",ALM Kennesaw,1,"Atlanta, GA",30309,27521,1,1,0,1
28700,2025,Toyota,Camry LE,"McDonough, GA (28 mi.)",Jim Ellis Toyota of McDonough,1,"Atlanta, GA",30309,2671,0,1,0,1
39200,2021,RAM,1500 Laramie,"Cumming, GA (30 mi.)",Beaver Toyota Cumming,1,"Atlanta, GA",30309,45984,1,1,0,1
25920,2024,Chrysler,Pacifica Touring-L,"Marietta, GA (12 mi.)",ALM Marietta,1,"Atlanta, GA",30309,60552,0,0,0,1
37554,2023,RAM,1500 Laramie,"Lithia Springs, GA (13 mi.)",John Thornton Chevrolet,1,"Atlanta, GA",30309,63030,1,0,0,1
52920,2024,Chevrolet,Silverado 1500 LTZ,"Buford, GA (30 mi.)",ALM Mall of GA,1,"Atlanta, GA",30309,15249,1,1,0,1
21700,2019,Honda,Civic Touring,"Gallatin, TN (22 mi.)",Gallatin Chrysler Dodge Jeep Ram,1,"Nashville, TN",37201,53394,0,0,0,0
32808,2025,Mazda,CX-5 Carbon Edition,"Franklin, TN (15 mi.)",Nelson Mazda Cool Springs,1,"Nashville, TN",37201,5522,1,1,0,1
53045,2022,Ford,F-150 LARIAT,"Mt Juliet, TN (16 mi.)",Two Rivers Ford,1,"Nashville, TN",37201,37198,1,1,0,1
25940,2023,Volkswagen,Tiguan 2.0T SE R-Line Black,"Franklin, TN (18 mi.)",Ford of Franklin,1,"Nashville, TN",37201,48060,0,1,0,1
52950,2025,Chevrolet,Silverado 1500 LT,"Lebanon, TN (26 mi.)",Wilson County GM,1,"Nashville, TN",37201,4080,1,1,0,1
34800,2023,Toyota,Tacoma TRD Off Road,"Murfreesboro, TN (28 mi.)",Toyota of Murfreesboro,1,"Nashville, TN",37201,49724,1,1,0,1
62944,2024,Ford,F-150 Lariat,"Gallatin, TN (22 mi.)",Gallatin Ford,1,"Nashville, TN",37201,8994,1,1,0,1
21949,2022,Nissan,Altima 2.5 SR,"Nashville, TN (11 mi.)",Freeland Chevrolet Superstore,1,"Nashville, TN",37201,49596,0,1,0,1
41996,2024,Audi,Q5 55 S line Premium Plus,"Franklin, TN (15 mi.)",Mercedes-Benz of Nashville,1,"Nashville, TN",37201,25121,1,1,1,1
44884,2022,Chevrolet,Silverado 1500 RST,"Murfreesboro, TN (29 mi.)",Ford of Murfreesboro,1,"Nashville, TN",37201,38149,1,1,0,1
23990,2021,Mazda,CX-5 Touring,"Murfreesboro, TN (28 mi.)",Nelson Mazda Murfreesboro,1,"Nashville, TN",37201,43230,0,1,0,1
18630,2021,Chrysler,Pacifica Touring,"Nashville, TN (11 mi.)",Freeland Chevrolet Superstore,1,"Nashville, TN",37201,88925,0,0,0,1
63000,2023,BMW,X5 M50i,"Murfreesboro, TN (28 mi.)",Chevrolet Buick GMC of Murfreesboro,1,"Nashville, TN",37201,29664,1,1,1,1
23858,2020,Jeep,Grand Cherokee Limited X,"Franklin, TN (15 mi.)",Nelson Mazda Cool Springs,1,"Nashville, TN",37201,61750,0,0,0,1
20931,2023,Toyota,Camry LE,"Nashville, TN (11 mi.)",Freeland Chevrolet Superstore,1,"Nashville, TN",37201,76140,0,0,0,1
10400,2015,Jeep,Grand Cherokee Laredo,"Gallatin, TN (22 mi.)",Gallatin Chrysler Dodge Jeep Ram,1,"Nashville, TN",37201,116674,0,0,0,0
20991,2022,Dodge,Charger GT,"Nashville, TN (11 mi.)",Freeland Chevrolet Superstore,1,"Nashville, TN",37201,101659,0,0,0,1
54950,2023,BMW,X3 M40i,"Lebanon, TN (26 mi.)",Wilson County GM,1,"Nashville, TN",37201,16126,1,1,1,1
22500,2023,Nissan,Rogue SV,"Gallatin, TN (22 mi.)",Gallatin Chrysler Dodge Jeep Ram,1,"Nashville, TN",37201,44649,0,1,0,1
36950,2021,RAM,1500 Big Horn/Lone Star,"Lebanon, TN (26 mi.)",Wilson County GM,1,"Nashville, TN",37201,47183,1,1,0,1
74712,2023,Lincoln,Navigator Reserve,"Franklin, TN (18 mi.)",Ford of Franklin,1,"Nashville, TN",37201,12715,1,1,0,1
44000,2023,Chevrolet,Silverado 1500 LT,"Murfreesboro, TN (28 mi.)",Chevrolet Buick GMC of Murfreesboro,1,"Nashville, TN",37201,4278,1,1,0,1
25931,2022,Audi,Q5 45 S line Premium Plus,"Gallatin, TN (21 mi.)",Toyota of Gallatin,1,"Nashville, TN",37201,65193,0,0,1,1
49590,2022,Lexus,GX 460 Base,"Hendersonville, TN (12 mi.)",CarSmart of Hendersonville,1,"Nashville, TN",37201,43850,1,1,1,1
27736,2020,Tesla,Model Y Long Range Dual Motor All-Wheel Drive,"Franklin, TN (15 mi.)",Nelson Mazda Cool Springs,1,"Nashville, TN",37201,40661,0,1,0,1
45482,2024,Ford,F-150 STX,"Murfreesboro, TN (29 mi.)",Ford of Murfreesboro,1,"Nashville, TN",37201,29673,1,1,0,1
68997,2025,GMC,Sierra 1500 Denali,"Franklin, TN (18 mi.)",Darrell Waltrip Buick GMC,1,"Nashville, TN",37201,655,1,1,0,1
31502,2021,Kia,Telluride EX,"Nashville, TN (11 mi.)",Greenway Kia of Hickory Hollow,1,"Nashville, TN",37201,49486,1,1,0,1
12892,2014,Mazda,Mazda3 s Grand Touring,"Franklin, TN (15 mi.)",Nelson Mazda Cool Springs,1,"Nashville, TN",37201,95964,0,0,0,0
41000,2022,RAM,1500 Laramie,"Gallatin, TN (22 mi.)",Gallatin Chrysler Dodge Jeep Ram,1,"Nashville, TN",37201,37533,1,1,0,1
33951,2021,Toyota,Tacoma TRD Off Road,"Gallatin, TN (21 mi.)",Toyota of Gallatin,1,"Nashville, TN",37201,70365,1,0,0,1
48000,2023,GMC,Sierra 1500 SLT,"Murfreesboro, TN (28 mi.)",Chevrolet Buick GMC of Murfreesboro,1,"Nashville, TN",37201,41280,1,1,0,1
14998,2021,BMW,X3 sDrive30i,"Franklin, TN (15 mi.)",Mercedes-Benz of Nashville,1,"Nashville, TN",37201,113603,0,0,1,1
47444,2021,Chevrolet,Silverado 1500 LT Trail Boss,"Gallatin, TN (22 mi.)",Gallatin Ford,1,"Nashville, TN",37201,9950,1,1,0,1
31223,2024,Chevrolet,Silverado 1500 Work Truck,"Mt Juliet, TN (16 mi.)",Two Rivers Ford,1,"Nashville, TN",37201,16618,1,1,0,1
23353,2020,Hyundai,PALISADE Limited,"Murfreesboro, TN (29 mi.)",Ford of Murfreesboro,1,"Nashville, TN",37201,103429,0,0,0,1
30950,2016,RAM,2500 Big Horn,"Lebanon, TN (26 mi.)",Wilson County GM,1,"Nashville, TN",37201,85115,1,0,0,0
60998,2024,Mercedes-Benz,E-Class E 350,"Franklin, TN (15 mi.)",Mercedes-Benz of Nashville,1,"Nashville, TN",37201,26764,1,1,1,1
24604,2019,RAM,1500 Laramie,"Gallatin, TN (21 mi.)",Toyota of Gallatin,1,"Nashville, TN",37201,142249,0,0,0,0
24348,2020,Toyota,Camry SE Nightshade,"Murfreesboro, TN (29 mi.)",Ford of Murfreesboro,1,"Nashville, TN",37201,30330,0,1,0,1
39712,2024,Buick,Enclave Essence FWD,"Franklin, TN (18 mi.)",Darrell Waltrip Buick GMC,1,"Nashville, TN",37201,22466,1,1,0,1
119990,2023,Cadillac,Escalade V-Series,"Brentwood, TN (10 mi.)",Andrews Cadillac,1,"Nashville, TN",37201,36449,1,1,1,1
33500,2022,Toyota,Tacoma SR5,"Gallatin, TN (22 mi.)",Gallatin Chrysler Dodge Jeep Ram,1,"Nashville, TN",37201,46064,1,1,0,1
50950,2025,GMC,Sierra 1500 SLE,"Lebanon, TN (26 mi.)",Wilson County GM,1,"Nashville, TN",37201,9686,1,1,0,1
19118,2022,Volkswagen,Tiguan 2.0T SE,"Nashville, TN (11 mi.)",Freeland Chevrolet Superstore,1,"Nashville, TN",37201,73655,0,0,0,1
28450,2021,Buick,Envision AWD Avenir,"Lebanon, TN (26 mi.)",Wilson County GM,1,"Nashville, TN",37201,45624,0,1,0,1
107463,2025,Cadillac,Escalade Premium Luxury,"Franklin, TN (18 mi.)",Ford of Franklin,1,"Nashville, TN",37201,8031,1,1,1,1
24777,2024,Honda,Civic Sport,"Murfreesboro, TN (28 mi.)",Toyota of Murfreesboro,1,"Nashville, TN",37201,27269,0,1,0,1
22590,2022,Honda,Civic Sport,"Franklin, TN (15 mi.)",Nelson Mazda Cool Springs,1,"Nashville, TN",37201,65082,0,0,0,1
23800,2023,Dodge,Charger GT,"Gallatin, TN (22 mi.)",Gallatin Chrysler Dodge Jeep Ram,1,"Nashville, TN",37201,74505,0,0,0,1
46950,2023,Toyota,Tacoma V6,"Lebanon, TN (26 mi.)",Wilson County GM,1,"Nashville, TN",37201,23157,1,1,0,1
38944,2022,Ford,Mustang GT Premium,"Gallatin, TN (22 mi.)",Gallatin Ford,1,"Nashville, TN",37201,48888,1,1,0,1
38719,2025,Toyota,Camry XSE,"Murfreesboro, TN (28 mi.)",Toyota of Murfreesboro,1,"Nashville, TN",37201,2059,1,1,0,1
24944,2021,Kia,Telluride S,"Gallatin, TN (22 mi.)",Gallatin Ford,1,"Nashville, TN",37201,87572,0,0,0,1
36645,2020,Lexus,GX 460 Base,"Franklin, TN (18 mi.)",Ford of Franklin,1,"Nashville, TN",37201,110925,1,0,1,1
31000,2021,GMC,Sierra 1500 SLT,"Gallatin, TN (22 mi.)",Gallatin Chrysler Dodge Jeep Ram,1,"Nashville, TN",37201,139231,1,0,0,1
28608,2023,Honda,Accord EX 1.5T,"Murfreesboro, TN (28 mi.)",Toyota of Murfreesboro,1,"Nashville, TN",37201,6478,0,1,0,1
39920,2021,GMC,Sierra 1500 AT4,"Murfreesboro, TN (28 mi.)",Toyota of Murfreesboro,1,"Nashville, TN",37201,86947,1,0,0,1
22592,2019,Ford,F-150 XLT,"Franklin, TN (18 mi.)",Ford of Franklin,1,"Nashville, TN",37201,160522,0,0,0,0
27444,2024,Toyota,Camry SE,"Gallatin, TN (22 mi.)",Gallatin Ford,1,"Nashville, TN",37201,17892,0,1,0,1
51236,2020,RAM,2500 Limited Crew Cab 4X4 6'4' Box,"Franklin, TN (15 mi.)",Nelson Mazda Cool Springs,1,"Nashville, TN",37201,94162,1,0,0,1
39450,2024,Jeep,Wrangler Sport S,"Lebanon, TN (26 mi.)",Wilson County GM,1,"Nashville, TN",37201,4981,1,1,0,1
74000,2023,GMC,Yukon Denali Ultimate,"Murfreesboro, TN (28 mi.)",Chevrolet Buick GMC of Murfreesboro,1,"Nashville, TN",37201,30652,1,1,0,1
35002,2021,RAM,1500 Laramie,"Murfreesboro, TN (29 mi.)",Ford of Murfreesboro,1,"Nashville, TN",37201,62544,1,0,0,1
21260,2018,Honda,Accord Touring 2.0T,"Gallatin, TN (21 mi.)",Toyota of Gallatin,1,"Nashville, TN",37201,104427,0,0,0,0
29500,2021,RAM,1500 Big Horn,"Murfreesboro, TN (28 mi.)",Chevrolet Buick GMC of Murfreesboro,1,"Nashville, TN",37201,73308,0,0,0,1
95249,2022,RAM,1500 TRX,"Franklin, TN (18 mi.)",Darrell Waltrip Buick GMC,1,"Nashville, TN",37201,2950,1,1,0,1
19668,2022,Nissan,Altima S FWD,"Franklin, TN (18 mi.)",Darrell Waltrip Buick GMC,1,"Nashville, TN",37201,74051,0,0,0,1
